Shape,Carat,Clarity,Colour,Cut,Price,Date
ROUND,0.5,SI1,F,VG,"2,060.14",2023-04-27 08:46:41.898588
ROUND,0.5,VS2,E,GD,"2,060.11",2023-04-26 08:46:41.898588
ROUND,0.66,SI1,I,EX,"2,059.79",2023-04-25 08:46:41.898588
ROUND,0.76,SI2,L,EX,"2,059.52",2023-04-24 08:46:41.898588
ROUND,0.5,VS2,E,VG,"2,040.84",2023-04-23 08:46:41.898588
ROUND,0.5,SI2,E,VG,"2,040.81",2023-04-22 08:46:41.898588
ROUND,0.75,SI2,J,EX,"2,040.70",2023-04-21 08:46:41.898588
ROUND,0.51,SI1,I,EX,"2,040.60",2023-04-20 08:46:41.898588
ROUND,0.52,SI1,I,EX,"2,040.57",2023-04-19 08:46:41.898588
ROUND,0.55,VS2,J,EX,"2,040.43",2023-04-18 08:46:41.898588
ROUND,0.7,SI2,K,EX,"2,040.31",2023-04-17 08:46:41.898588
ROUND,0.5,SI1,I,EX,"2,040.22",2023-04-16 08:46:41.898588
ROUND,0.51,SI2,G,VG,"2,074.05",2023-04-15 08:46:41.898588
ROUND,0.5,SI1,F,VG,"2,073.85",2023-04-14 08:46:41.898588
ROUND,0.52,VS1,J,EX,"2,073.83",2023-04-13 08:46:41.898588
ROUND,0.5,SI1,D,VG,"2,073.77",2023-04-12 08:46:41.898588
ROUND,0.5,SI2,E,EX,"2,073.70",2023-04-11 08:46:41.898588
ROUND,0.5,SI1,G,EX,"2,028.27",2023-04-10 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,028.20",2023-04-09 08:46:41.898588
ROUND,0.5,SI1,E,GD,"2,028.19",2023-04-08 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,028.14",2023-04-07 08:46:41.898588
ROUND,0.5,SI1,D,EX,"2,099.93",2023-04-06 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,099.91",2023-04-05 08:46:41.898588
ROUND,0.8,VVS1,M,EX,"2,099.89",2023-04-04 08:46:41.898588
ROUND,0.5,VS2,G,GD,"2,099.23",2023-04-03 08:46:41.898588
ROUND,0.52,SI2,G,EX,"2,099.18",2023-04-02 08:46:41.898588
ROUND,0.5,SI1,F,EX,"2,099.14",2023-04-01 08:46:41.898588
ROUND,0.5,SI2,D,EX,"2,099.04",2023-03-31 08:46:41.898588
ROUND,0.65,VVS2,K,EX,"2,099.02",2023-03-30 08:46:41.898588
ROUND,0.52,VVS2,J,EX,"2,099.01",2023-03-29 08:46:41.898588
ROUND,0.5,SI2,D,EX,"2,071.45",2023-03-28 08:46:41.898588
ROUND,0.53,SI1,I,EX,"2,071.35",2023-03-27 08:46:41.898588
ROUND,0.73,SI1,L,EX,"2,071.31",2023-03-26 08:46:41.898588
ROUND,0.5,SI2,D,VG,"2,071.25",2023-03-25 08:46:41.898588
ROUND,0.56,VS2,J,EX,"2,071.24",2023-03-24 08:46:41.898588
ROUND,0.5,VS2,F,GD,"2,071.11",2023-03-23 08:46:41.898588
ROUND,0.57,VVS1,K,EX,"2,071.01",2023-03-22 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,070.68",2023-03-21 08:46:41.898588
ROUND,0.5,SI1,H,EX,"2,070.48",2023-03-20 08:46:41.898588
ROUND,0.5,VS2,I,EX,"2,070.42",2023-03-19 08:46:41.898588
ROUND,0.51,VS1,J,EX,"2,039.54",2023-03-18 08:46:41.898588
ROUND,0.5,VS2,G,F,"2,039.49",2023-03-17 08:46:41.898588
ROUND,0.5,SI2,E,EX,"2,039.46",2023-03-16 08:46:41.898588
ROUND,0.7,SI1,K,VG,"2,039.37",2023-03-15 08:46:41.898588
ROUND,1.0,SI2,L,EX,"2,037.08",2023-03-14 08:46:41.898588
ROUND,0.5,VS2,H,VG,"2,036.90",2023-03-13 08:46:41.898588
ROUND,0.5,VS1,G,GD,"2,104.05",2023-03-12 08:46:41.898588
ROUND,0.8,SI2,J,EX,"2,103.90",2023-03-11 08:46:41.898588
ROUND,0.5,SI1,E,VG,"2,103.46",2023-03-10 08:46:41.898588
ROUND,0.5,VS2,F,GD,"2,103.41",2023-03-09 08:46:41.898588
ROUND,0.5,SI1,I,EX,"2,056.05",2023-03-08 08:46:41.898588
ROUND,0.5,SI1,F,VG,"2,056.00",2023-03-07 08:46:41.898588
ROUND,0.51,SI1,I,EX,"2,055.90",2023-03-06 08:46:41.898588
ROUND,0.5,VS1,D,GD,"2,055.78",2023-03-05 08:46:41.898588
ROUND,0.49,VVS2,F,GD,"2,055.55",2023-03-04 08:46:41.898588
ROUND,0.5,SI2,E,VG,"2,055.24",2023-03-03 08:46:41.898588
ROUND,0.49,VS2,G,VG,"2,070.39",2023-03-02 08:46:41.898588
ROUND,0.5,SI2,F,VG,"2,070.35",2023-03-01 08:46:41.898588
ROUND,0.5,VS2,G,GD,"2,070.33",2023-02-28 08:46:41.898588
ROUND,0.7,VVS2,L,VG,"2,043.90",2023-02-27 08:46:41.898588
ROUND,0.5,SI1,G,EX,"2,043.82",2023-02-26 08:46:41.898588
ROUND,0.4,VVS1,D,EX,"2,043.65",2023-02-25 08:46:41.898588
ROUND,0.5,SI1,F,VG,"2,043.45",2023-02-24 08:46:41.898588
ROUND,0.5,SI2,E,EX,"2,043.41",2023-02-23 08:46:41.898588
ROUND,0.5,SI1,E,VG,"2,080.06",2023-02-22 08:46:41.898588
ROUND,0.5,SI1,G,VG,"2,080.00",2023-02-21 08:46:41.898588
ROUND,0.5,VS2,G,GD,"2,079.65",2023-02-20 08:46:41.898588
ROUND,0.5,SI2,E,EX,"2,079.61",2023-02-19 08:46:41.898588
ROUND,0.57,VVS1,K,EX,"2,079.38",2023-02-18 08:46:41.898588
ROUND,0.9,VS2,O-P,EX,"2,079.30",2023-02-17 08:46:41.898588
ROUND,0.5,SI1,F,VG,"2,053.49",2023-02-16 08:46:41.898588
ROUND,0.5,VVS2,J,EX,"2,053.47",2023-02-15 08:46:41.898588
ROUND,0.51,SI2,D,EX,"2,053.42",2023-02-14 08:46:41.898588
ROUND,0.5,VS2,F,VG,"2,053.39",2023-02-13 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,053.38",2023-02-12 08:46:41.898588
ROUND,0.5,SI2,D,EX,"2,053.29",2023-02-11 08:46:41.898588
ROUND,0.5,SI2,E,EX,"2,053.24",2023-02-10 08:46:41.898588
ROUND,0.5,SI2,E,EX,"2,077.01",2023-02-09 08:46:41.898588
ROUND,0.63,SI1,H,EX,"2,076.75",2023-02-08 08:46:41.898588
ROUND,0.5,VS2,E,GD,"2,076.53",2023-02-07 08:46:41.898588
ROUND,0.5,VS1,J,EX,"2,076.27",2023-02-06 08:46:41.898588
ROUND,0.53,SI1,I,EX,"2,075.91",2023-02-05 08:46:41.898588
ROUND,0.53,VVS2,I,EX,"2,085.19",2023-02-04 08:46:41.898588
ROUND,0.56,VS2,J,EX,"2,085.12",2023-02-03 08:46:41.898588
ROUND,0.5,SI2,E,EX,"2,028.98",2023-02-02 08:46:41.898588
ROUND,0.6,VS1,FANCY,EX,"2,028.34",2023-02-01 08:46:41.898588
ROUND,0.5,SI1,F,VG,"2,028.32",2023-01-31 08:46:41.898588
ROUND,0.51,VS1,J,EX,"2,052.06",2023-01-30 08:46:41.898588
ROUND,0.5,SI1,E,VG,"2,051.74",2023-01-29 08:46:41.898588
ROUND,0.5,SI2,E,VG,"2,051.69",2023-01-28 08:46:41.898588
ROUND,0.53,VS1,J,EX,"2,106.28",2023-01-27 08:46:41.898588
ROUND,0.55,VVS2,J,EX,"2,106.20",2023-01-26 08:46:41.898588
ROUND,0.5,SI1,F,VG,"2,106.06",2023-01-25 08:46:41.898588
ROUND,0.5,VS2,F,GD,"2,106.04",2023-01-24 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,105.94",2023-01-23 08:46:41.898588
ROUND,0.5,SI1,E,VG,"2,105.76",2023-01-22 08:46:41.898588
ROUND,0.5,VS2,D,VG,"2,112.50",2023-01-21 08:46:41.898588
ROUND,0.5,VS2,F,VG,"2,112.20",2023-01-20 08:46:41.898588
ROUND,0.5,VS2,G,VG,"2,112.09",2023-01-19 08:46:41.898588
ROUND,0.5,VS2,F,GD,"2,111.98",2023-01-18 08:46:41.898588
ROUND,0.7,SI2,J,VG,"2,111.87",2023-01-17 08:46:41.898588
ROUND,0.5,VS2,E,GD,"2,111.82",2023-01-16 08:46:41.898588
ROUND,0.5,VS2,D,GD,"2,111.79",2023-01-15 08:46:41.898588
ROUND,0.8,SI1,N,EX,"2,098.47",2023-01-14 08:46:41.898588
ROUND,0.5,SI2,E,VG,"2,098.30",2023-01-13 08:46:41.898588
ROUND,0.5,SI2,E,EX,"2,098.28",2023-01-12 08:46:41.898588
ROUND,0.5,VVS2,J,EX,"2,098.19",2023-01-11 08:46:41.898588
ROUND,0.5,SI2,E,EX,"2,061.87",2023-01-10 08:46:41.898588
ROUND,0.5,SI1,E,GD,"2,061.80",2023-01-09 08:46:41.898588
ROUND,0.51,VS1,J,EX,"2,061.76",2023-01-08 08:46:41.898588
ROUND,0.5,VVS1,J,EX,"2,062.80",2023-01-07 08:46:41.898588
ROUND,0.5,SI1,F,GD,"2,062.70",2023-01-06 08:46:41.898588
ROUND,0.51,SI2,H,EX,"2,062.66",2023-01-05 08:46:41.898588
ROUND,0.5,SI2,F,VG,"2,038.17",2023-01-04 08:46:41.898588
ROUND,0.53,SI2,H,EX,"2,038.04",2023-01-03 08:46:41.898588
ROUND,0.52,VVS1,J,EX,"2,038.02",2023-01-02 08:46:41.898588
ROUND,0.5,VS1,F,F,"2,044.36",2023-01-01 08:46:41.898588
ROUND,0.5,SI1,F,VG,"2,044.29",2022-12-31 08:46:41.898588
ROUND,0.5,SI2,F,VG,"2,044.11",2022-12-30 08:46:41.898588
ROUND,0.53,VS2,H,VG,"2,044.06",2022-12-29 08:46:41.898588
ROUND,0.59,SI1,J,EX,"2,040.20",2022-12-28 08:46:41.898588
ROUND,0.5,SI1,I,EX,"2,040.02",2022-12-27 08:46:41.898588
ROUND,0.5,SI2,F,VG,"2,040.00",2022-12-26 08:46:41.898588
ROUND,0.52,SI1,H,EX,"2,039.59",2022-12-25 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,079.23",2022-12-24 08:46:41.898588
ROUND,0.52,SI1,I,EX,"2,079.07",2022-12-23 08:46:41.898588
ROUND,0.5,SI1,I,EX,"2,078.90",2022-12-22 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,078.78",2022-12-21 08:46:41.898588
ROUND,0.5,VS1,E,VG,"2,078.77",2022-12-20 08:46:41.898588
ROUND,0.6,VS2,J,EX,"2,069.02",2022-12-19 08:46:41.898588
ROUND,0.6,SI2,I,EX,"2,068.92",2022-12-18 08:46:41.898588
ROUND,0.5,SI2,E,EX,"2,068.73",2022-12-17 08:46:41.898588
ROUND,0.5,VS2,J,EX,"2,068.70",2022-12-16 08:46:41.898588
ROUND,0.5,VS1,G,GD,"2,068.56",2022-12-15 08:46:41.898588
ROUND,0.5,SI1,F,GD,"2,028.12",2022-12-14 08:46:41.898588
ROUND,0.5,VS2,I,VG,"2,028.08",2022-12-13 08:46:41.898588
ROUND,0.5,VS2,H,VG,"2,027.51",2022-12-12 08:46:41.898588
ROUND,0.55,SI2,G,EX,"2,088.42",2022-12-11 08:46:41.898588
ROUND,0.5,SI1,E,EX,"2,088.23",2022-12-10 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,088.15",2022-12-09 08:46:41.898588
ROUND,0.7,SI1,K,VG,"2,087.81",2022-12-08 08:46:41.898588
ROUND,0.65,VS2,K,EX,"2,087.77",2022-12-07 08:46:41.898588
ROUND,0.8,SI2,M,EX,"2,087.54",2022-12-06 08:46:41.898588
ROUND,0.51,SI2,F,EX,"2,069.87",2022-12-05 08:46:41.898588
ROUND,0.5,VS1,J,EX,"2,069.61",2022-12-04 08:46:41.898588
ROUND,0.5,SI1,I,EX,"2,069.46",2022-12-03 08:46:41.898588
ROUND,0.5,VVS1,J,VG,"2,069.44",2022-12-02 08:46:41.898588
ROUND,0.5,VS2,I,VG,"2,069.41",2022-12-01 08:46:41.898588
ROUND,0.65,SI1,J,EX,"2,069.32",2022-11-30 08:46:41.898588
ROUND,0.7,VS1,K,EX,"2,069.27",2022-11-29 08:46:41.898588
ROUND,0.51,VVS1,J,EX,"2,105.01",2022-11-28 08:46:41.898588
ROUND,0.5,SI1,E,VG,"2,104.90",2022-11-27 08:46:41.898588
ROUND,0.81,SI2,K,EX,"2,104.83",2022-11-26 08:46:41.898588
ROUND,0.7,SI1,L,EX,"2,104.61",2022-11-25 08:46:41.898588
ROUND,0.51,VS1,J,EX,"2,104.09",2022-11-24 08:46:41.898588
ROUND,0.61,VVS2,J,EX,"2,104.08",2022-11-23 08:46:41.898588
ROUND,0.5,SI1,E,VG,"2,090.53",2022-11-22 08:46:41.898588
ROUND,0.52,SI1,F,EX,"2,090.50",2022-11-21 08:46:41.898588
ROUND,0.72,VS1,M,EX,"2,090.41",2022-11-20 08:46:41.898588
ROUND,0.51,SI2,F,EX,"2,090.33",2022-11-19 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,089.74",2022-11-18 08:46:41.898588
ROUND,0.58,SI1,I,EX,"2,089.70",2022-11-17 08:46:41.898588
ROUND,0.5,VVS2,F,GD,"2,089.62",2022-11-16 08:46:41.898588
ROUND,0.52,SI2,G,EX,"2,089.58",2022-11-15 08:46:41.898588
ROUND,0.5,SI1,F,GD,"2,086.39",2022-11-14 08:46:41.898588
ROUND,0.41,VVS1,D,EX,"2,086.29",2022-11-13 08:46:41.898588
ROUND,0.5,SI1,D,EX,"2,086.21",2022-11-12 08:46:41.898588
ROUND,0.52,SI2,G,EX,"2,085.93",2022-11-11 08:46:41.898588
ROUND,0.5,SI1,D,EX,"2,085.63",2022-11-10 08:46:41.898588
ROUND,0.7,VVS2,L,VG,"2,085.53",2022-11-09 08:46:41.898588
ROUND,0.59,SI2,H,EX,"2,085.30",2022-11-08 08:46:41.898588
ROUND,0.5,VS1,H,GD,"2,085.21",2022-11-07 08:46:41.898588
ROUND,0.5,VS1,J,EX,"2,041.55",2022-11-06 08:46:41.898588
ROUND,0.5,SI2,E,VG,"2,041.52",2022-11-05 08:46:41.898588
ROUND,0.5,VVS1,I,EX,"2,041.33",2022-11-04 08:46:41.898588
ROUND,0.53,VS2,J,EX,"2,041.19",2022-11-03 08:46:41.898588
ROUND,0.5,SI1,I,EX,"2,041.08",2022-11-02 08:46:41.898588
ROUND,0.5,VS2,F,GD,"2,092.52",2022-11-01 08:46:41.898588
ROUND,0.5,SI1,D,VG,"2,092.32",2022-10-31 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,092.26",2022-10-30 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,092.25",2022-10-29 08:46:41.898588
ROUND,0.5,SI2,E,EX,"2,094.76",2022-10-28 08:46:41.898588
ROUND,0.5,VS1,D,GD,"2,094.15",2022-10-27 08:46:41.898588
ROUND,0.5,SI1,I,EX,"2,094.06",2022-10-26 08:46:41.898588
ROUND,0.5,SI2,D,EX,"2,094.03",2022-10-25 08:46:41.898588
ROUND,0.5,VS2,I,EX,"2,093.99",2022-10-24 08:46:41.898588
ROUND,0.7,VS1,L,VG,"2,093.68",2022-10-23 08:46:41.898588
ROUND,0.5,VVS1,J,VG,"2,093.10",2022-10-22 08:46:41.898588
ROUND,0.52,SI2,H,EX,"2,049.02",2022-10-21 08:46:41.898588
ROUND,0.5,VS1,J,EX,"2,048.87",2022-10-20 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,048.45",2022-10-19 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,101.60",2022-10-18 08:46:41.898588
ROUND,0.5,SI1,H,GD,"2,100.82",2022-10-17 08:46:41.898588
ROUND,0.7,VS2,L,EX,"2,100.75",2022-10-16 08:46:41.898588
ROUND,0.55,VS2,J,EX,"2,100.33",2022-10-15 08:46:41.898588
ROUND,0.7,VS2,K,VG,"2,011.95",2022-10-14 08:46:41.898588
ROUND,0.5,VS1,J,EX,"2,011.69",2022-10-13 08:46:41.898588
ROUND,0.7,VS1,L,VG,"2,011.28",2022-10-12 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,011.25",2022-10-11 08:46:41.898588
ROUND,0.5,SI2,E,EX,"2,011.24",2022-10-10 08:46:41.898588
ROUND,0.5,SI2,D,VG,"2,011.20",2022-10-09 08:46:41.898588
ROUND,0.5,IF,K,EX,"2,011.10",2022-10-08 08:46:41.898588
ROUND,0.5,SI1,E,VG,"2,024.71",2022-10-07 08:46:41.898588
ROUND,0.5,SI2,D,VG,"2,024.69",2022-10-06 08:46:41.898588
ROUND,0.54,VS1,I,EX,"2,024.48",2022-10-05 08:46:41.898588
ROUND,0.71,I1,F,EX,"2,023.92",2022-10-04 08:46:41.898588
ROUND,0.7,SI1,L,EX,"2,023.84",2022-10-03 08:46:41.898588
ROUND,0.42,VVS2,D,EX,"1,986.32",2022-10-02 08:46:41.898588
ROUND,0.55,VVS2,K,EX,"1,986.07",2022-10-01 08:46:41.898588
ROUND,0.7,VS2,L,VG,"1,986.00",2022-09-30 08:46:41.898588
ROUND,0.5,SI2,D,VG,"1,985.97",2022-09-29 08:46:41.898588
ROUND,0.5,SI2,F,EX,"1,985.95",2022-09-28 08:46:41.898588
ROUND,0.8,VVS2,N,EX,"1,968.35",2022-09-27 08:46:41.898588
ROUND,0.5,SI2,E,VG,"1,968.17",2022-09-26 08:46:41.898588
ROUND,0.5,SI1,F,GD,"1,968.16",2022-09-25 08:46:41.898588
ROUND,0.51,VS2,J,EX,"1,968.02",2022-09-24 08:46:41.898588
ROUND,0.52,VS2,J,EX,"1,967.84",2022-09-23 08:46:41.898588
ROUND,0.5,VVS2,J,EX,"1,967.74",2022-09-22 08:46:41.898588
ROUND,0.5,VS2,F,F,"1,967.65",2022-09-21 08:46:41.898588
ROUND,0.5,SI2,E,VG,"2,023.78",2022-09-20 08:46:41.898588
ROUND,0.4,VVS1,D,EX,"2,023.30",2022-09-19 08:46:41.898588
ROUND,0.5,VS2,G,VG,"2,023.17",2022-09-18 08:46:41.898588
ROUND,0.5,SI2,F,EX,"2,023.12",2022-09-17 08:46:41.898588
ROUND,0.5,VS1,J,EX,"2,023.10",2022-09-16 08:46:41.898588
ROUND,0.5,SI2,E,VG,"2,023.07",2022-09-15 08:46:41.898588
ROUND,0.73,VVS1,E,EX,"2,022.90",2022-09-14 08:46:41.898588
ROUND,0.5,SI2,F,VG,"1,970.64",2022-09-13 08:46:41.898588
ROUND,0.5,SI2,E,VG,"1,970.54",2022-09-12 08:46:41.898588
ROUND,0.51,SI2,H,EX,"1,970.44",2022-09-11 08:46:41.898588
ROUND,0.53,VVS1,K,EX,"1,970.03",2022-09-10 08:46:41.898588
ROUND,0.37,IF,D,EX,"1,978.97",2022-09-09 08:46:41.898588
ROUND,0.52,SI2,G,EX,"1,978.77",2022-09-08 08:46:41.898588
ROUND,0.5,VS2,H,GD,"1,978.20",2022-09-07 08:46:41.898588
ROUND,0.5,VVS1,J,EX,"1,978.08",2022-09-06 08:46:41.898588
ROUND,1.0,SI2,N,EX,"1,978.02",2022-09-05 08:46:41.898588
ROUND,0.5,SI1,I,EX,"1,977.98",2022-09-04 08:46:41.898588
ROUND,0.5,SI1,I,EX,"1,984.03",2022-09-03 08:46:41.898588
ROUND,0.7,VS2,K,EX,"1,983.47",2022-09-02 08:46:41.898588
ROUND,0.53,VS2,J,EX,"1,983.44",2022-09-01 08:46:41.898588
ROUND,0.5,SI1,E,GD,"1,983.34",2022-08-31 08:46:41.898588
ROUND,0.5,VVS1,J,EX,"1,965.57",2022-08-30 08:46:41.898588
ROUND,0.5,SI1,E,GD,"1,965.55",2022-08-29 08:46:41.898588
ROUND,0.6,VS2,K,EX,"1,965.50",2022-08-28 08:46:41.898588
ROUND,0.5,SI1,I,EX,"1,991.02",2022-08-27 08:46:41.898588
ROUND,0.5,VS2,I,VG,"1,990.82",2022-08-26 08:46:41.898588
ROUND,0.7,SI2,K,EX,"1,990.74",2022-08-25 08:46:41.898588
ROUND,0.58,SI1,J,EX,"1,990.53",2022-08-24 08:46:41.898588
ROUND,0.5,VS2,G,GD,"1,990.23",2022-08-23 08:46:41.898588
ROUND,0.59,SI1,I,EX,"1,990.22",2022-08-22 08:46:41.898588
ROUND,0.5,SI2,E,VG,"1,990.18",2022-08-21 08:46:41.898588
ROUND,0.5,VS1,J,EX,"1,990.14",2022-08-20 08:46:41.898588
ROUND,0.8,SI2,N,EX,"2,006.40",2022-08-19 08:46:41.898588
ROUND,0.5,SI1,I,EX,"2,006.18",2022-08-18 08:46:41.898588
ROUND,0.5,SI1,F,GD,"2,006.08",2022-08-17 08:46:41.898588
ROUND,0.73,SI1,N,EX,"2,006.01",2022-08-16 08:46:41.898588
ROUND,0.65,SI1,K,EX,"1,973.70",2022-08-15 08:46:41.898588
ROUND,0.5,SI2,H,EX,"1,973.69",2022-08-14 08:46:41.898588
ROUND,0.6,VS2,FANCY,EX,"1,973.48",2022-08-13 08:46:41.898588
ROUND,0.5,SI1,I,EX,"1,973.23",2022-08-12 08:46:41.898588
ROUND,0.5,SI1,F,VG,"1,973.18",2022-08-11 08:46:41.898588
ROUND,0.55,SI1,I,EX,"1,973.14",2022-08-10 08:46:41.898588
ROUND,0.5,SI1,D,EX,"1,985.15",2022-08-09 08:46:41.898588
ROUND,0.5,SI1,I,EX,"1,985.09",2022-08-08 08:46:41.898588
ROUND,0.5,VVS2,E,GD,"1,985.00",2022-08-07 08:46:41.898588
ROUND,0.5,SI2,D,EX,"1,984.99",2022-08-06 08:46:41.898588
ROUND,0.5,SI2,F,EX,"1,993.46",2022-08-05 08:46:41.898588
ROUND,0.7,VVS1,N,EX,"1,993.12",2022-08-04 08:46:41.898588
ROUND,0.5,VS1,F,F,"1,992.91",2022-08-03 08:46:41.898588
ROUND,0.5,SI2,F,VG,"1,985.94",2022-08-02 08:46:41.898588
ROUND,0.5,SI2,E,VG,"1,985.92",2022-08-01 08:46:41.898588
ROUND,0.56,VVS1,K,EX,"1,985.87",2022-07-31 08:46:41.898588
ROUND,0.52,SI2,G,EX,"1,985.85",2022-07-30 08:46:41.898588
ROUND,0.5,SI2,E,VG,"1,985.77",2022-07-29 08:46:41.898588
ROUND,0.72,VVS1,M,EX,"1,985.56",2022-07-28 08:46:41.898588
ROUND,0.72,VS1,M,EX,"1,985.46",2022-07-27 08:46:41.898588
ROUND,0.5,SI1,F,GD,"1,985.18",2022-07-26 08:46:41.898588
ROUND,0.5,SI2,E,EX,"1,984.26",2022-07-25 08:46:41.898588
ROUND,0.5,VS2,I,EX,"1,984.23",2022-07-24 08:46:41.898588
ROUND,0.5,VS1,D,F,"1,984.20",2022-07-23 08:46:41.898588
ROUND,0.5,VS2,D,F,"1,984.06",2022-07-22 08:46:41.898588
ROUND,0.5,VS1,G,F,"1,984.04",2022-07-21 08:46:41.898588
ROUND,0.4,VVS1,D,EX,"2,020.70",2022-07-20 08:46:41.898588
ROUND,0.55,SI2,D,EX,"2,020.61",2022-07-19 08:46:41.898588
ROUND,0.5,SI1,F,VG,"2,020.58",2022-07-18 08:46:41.898588
ROUND,0.5,SI2,E,VG,"2,020.46",2022-07-17 08:46:41.898588
